[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-03 04:40:32] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-03 04:40:32] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-03 04:40:32] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-03 04:40:32] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431\
[2024-10-03 04:40:32] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/fashionsbylina.github.io/
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-modules.js
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe204fb29ae-jDHeVr.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin-modules.js
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:47] [class-ss-page.php:119] Checking Content Identical:308f6ad6e08e6035d1d50f33f3a211360e4e1558===. Value: FALSE
[2024-10-03 04:40:47] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 200 of 615 pages/files
[2024-10-03 04:40:47] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-10-03 04:40:47] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-10-03 04:40:47] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:69] Total pages: 615; Pages remaining: 365
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-modules.min.js
[2024-10-03 04:40:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 615
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe204fc8591-pK3I52.tmp
[2024-10-03 04:40:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-modules.min.js?simply_static_page=283
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-modules.min.js?simply_static_page=283
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:103] Filesize: 17895 bytes
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-modules.min.js
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe204fc8591-pK3I52.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin-modules.min.js
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:47] [class-ss-page.php:119] Checking Content Identical:b8ffe0216bfbb712291e0bac565f8645123b1369===. Value: FALSE
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt
[2024-10-03 04:40:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 615
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe204fd6ae2-Phrc5j.tmp
[2024-10-03 04:40:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt?simply_static_page=284
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt?simply_static_page=284
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe204fd6ae2-Phrc5j.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:47] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.js
[2024-10-03 04:40:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 615
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe204fdd79a-zV7otZ.tmp
[2024-10-03 04:40:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.js?simply_static_page=285
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.js?simply_static_page=285
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:103] Filesize: 308157 bytes
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-notifications.js
[2024-10-03 04:40:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe204fdd79a-zV7otZ.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin-notifications.js
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:48] [class-ss-page.php:119] Checking Content Identical:af897f8056a3525eedf5a6991d2eadf04fa0d372===. Value: FALSE
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.min.js
[2024-10-03 04:40:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 615
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe205007a11-ibPI9C.tmp
[2024-10-03 04:40:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.min.js?simply_static_page=286
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.min.js?simply_static_page=286
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:103] Filesize: 88322 bytes
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-notifications.min.js
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe205007a11-ibPI9C.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin-notifications.min.js
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:48] [class-ss-page.php:119] Checking Content Identical:a81d8e21523fad5b99466b0adbe5bd7200c36aab===. Value: FALSE
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt
[2024-10-03 04:40:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 615
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe205016642-v9utGk.tmp
[2024-10-03 04:40:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt?simply_static_page=287
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt?simply_static_page=287
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:103] Filesize: 249 bytes
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe205016642-v9utGk.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:48] [class-ss-page.php:119] Checking Content Identical:57b7b2d716676aa5266ccdc1abd15b99bc557b74===. Value: FALSE
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-top-bar.js
[2024-10-03 04:40:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 615
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe20501ce75-ElmIkD.tmp
[2024-10-03 04:40:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-top-bar.js?simply_static_page=288
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-top-bar.js?simply_static_page=288
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:103] Filesize: 70570 bytes
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-top-bar.js
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe20501ce75-ElmIkD.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin-top-bar.js
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:48] [class-ss-page.php:119] Checking Content Identical:33cd82118083b93d3cc20c80d60eddd3e2da1236===. Value: FALSE
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js
[2024-10-03 04:40:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 615
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe2050299e3-IC0RPo.tmp
[2024-10-03 04:40:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js?simply_static_page=289
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js?simply_static_page=289
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:103] Filesize: 12640 bytes
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-top-bar.min.js
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe2050299e3-IC0RPo.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:48] [class-ss-page.php:119] Checking Content Identical:08901022356233c09b2948858ac405eadfc27719===. Value: FALSE
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin.js
[2024-10-03 04:40:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 615
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe205031098-3X9Vc5.tmp
[2024-10-03 04:40:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin.js?simply_static_page=290
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin.js?simply_static_page=290
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:103] Filesize: 119154 bytes
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin.js
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe205031098-3X9Vc5.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin.js
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:48] [class-ss-page.php:119] Checking Content Identical:95d56d43e55112d0d09de4e15c003b972ccfe418===. Value: FALSE
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin.min.js
[2024-10-03 04:40:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 615
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe205055aa6-o58VAf.tmp
[2024-10-03 04:40:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin.min.js?simply_static_page=291
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin.min.js?simply_static_page=291
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:103] Filesize: 56313 bytes
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin.min.js
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ericw\AppData\Local\Temp/66fe205055aa6-o58VAf.tmp to C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431/wp-content/plugins/elementor/assets/js/admin.min.js
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:40:48] [class-ss-page.php:119] Checking Content Identical:d2e1dc412a9e79feae1e1801b2d437f1b4840aaf===. Value: FALSE
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/admin.min.js.LICENSE.txt
[2024-10-03 04:40:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 615
[2024-10-03 04:40:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:40:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ericw\AppData\Local\Temp/66fe20506d202-4dFYC4.tmp
